Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
COG1	gene	COG1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIg 611209				16537452;19008299		False	3	67;33;0	7.5	False		ENSG00000166685	ENSG00000166685	HGNC:6545													
COG4	gene	COG4	Expert Review Green;Literature	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Saul-Wilson syndrome, OMIM:618150;microcephalic osteodysplastic dysplasia, Saul-Wilson type, MONDO:0019407				31949312;30290151		False	3	50;50;0	7.5	False	Other	ENSG00000103051	ENSG00000103051	HGNC:18620													
COL10A1	gene	COL10A1	Emory Genetics Laboratory;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Metaphyseal chondrodysplasia, Schmid type 156500						False	3	75;25;0	7.5	False		ENSG00000123500	ENSG00000123500	HGNC:2185													
COL11A1	gene	COL11A1	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Stickler syndrome, type II, OMIM:604841;Marshall syndrome, OMIM:154780;Fibrochondrogenesis 1, OMIM:228520						False	3	75;25;0	7.5	False		ENSG00000060718	ENSG00000060718	HGNC:2186													
COL11A2	gene	COL11A2	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Stickler syndrome, type III 184840;Otospondylomegaepiphyseal dysplasia 215150;Fibrochondrogenesis 2 614524?;Fibrochondrogenesis 2 614524;Weissenbacher-Zweymuller syndrome 277610						False	3	75;25;0	7.5	False		ENSG00000204248	ENSG00000204248	HGNC:2187													
COL1A1	gene	COL1A1	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Osteogenesis imperfecta, type I 166200;Caffey disease 114000;Osteogenesis imperfecta, type III 259420;Osteogenesis imperfecta, type II 166210;Ehlers-Danlos syndrome, type VIIA 130060;Ehlers-Danlos syndrome, classic 130000;Osteogenesis imperfecta, type IV 166220						False	3	75;25;0	7.5	False		ENSG00000108821	ENSG00000108821	HGNC:2197													
COL1A2	gene	COL1A2	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Ehlers-Danlos syndrome, cardiac valvular form, OMIM:225320;Ehlers-Danlos syndrome, type VIIB, OMIM:130060;Osteogenesis imperfecta, type II, OMIM:166210;Osteogenesis imperfecta, type III, OMIM:259420;Osteogenesis imperfecta, type IV, OMIM:166220						False	3	75;25;0	7.5	False		ENSG00000164692	ENSG00000164692	HGNC:2198													
COL2A1	gene	COL2A1	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Epiphyseal dysplasia, multiple, with myopia and deafness 132450;Spondyloepiphyseal dysplasia, Stanescu type 616583;Stickler sydrome, type I, nonsyndromic ocular 609508;Achondrogenesis, type II or hypochondrogenesis 200610;Kniest dysplasia 156550;Legg-Calve-Perthes disease 150600;Otospondylomegaepiphyseal dysplasia 215150;Stickler syndrome, type I 108300;SMED Strudwick type 184250;Spondyloperipheral dysplasia 271700;Platyspondylic skeletal dysplasia, Torrance type 151210;Czech dysplasia 609162;SED congenita 183900;Osteoarthritis with mild chondrodysplasia 604864;Avascular necrosis of the femoral head 608805						False	3	75;25;0	7.5	False		ENSG00000139219	ENSG00000139219	HGNC:2200													
COL9A1	gene	COL9A1	Emory Genetics Laboratory;Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Stickler syndrome, type IV, OMIM:614134;Epiphyseal dysplasia, multiple, 6, OMIM:614135						False	3	75;25;0	7.5	False		ENSG00000112280	ENSG00000112280	HGNC:2217													
COL9A2	gene	COL9A2	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Stickler syndrome, type V, OMIM:614284;Epiphyseal dysplasia, multiple, 2, OMIM:600204						False	3	75;25;0	7.5	False		ENSG00000049089	ENSG00000049089	HGNC:2218													
COL9A3	gene	COL9A3	Emory Genetics Laboratory;Expert;Expert Review;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Epiphyseal dysplasia, multiple, 3, with or without myopathy, OMIM:600969						False	3	75;25;0	7.5	False		ENSG00000092758	ENSG00000092758	HGNC:2219													
COLEC11	gene	COLEC11	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	3MC syndrome 2 265050				21258343;2569826;8933348;28301481		False	3	67;33;0	7.5	False		ENSG00000118004	ENSG00000118004	HGNC:17213													
COMP	gene	COMP	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Epiphyseal dysplasia, multiple, 1 132400;Pseudoachondroplasia 177170						False	3	75;25;0	7.5	False		ENSG00000105664	ENSG00000105664	HGNC:2227													
COPB2	gene	COPB2	Expert list;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	juvenile osteoporosis;Osteopenia;Osteoporosis;recurrent fractures				34450031;29036432		False	3	67;33;0	7.5	False		ENSG00000184432	ENSG00000184432	HGNC:2232													
CREB3L1	gene	CREB3L1	Expert Review;Expert Review Green;Literature;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteogenesis imperfecta, type XVI 616229				25007323;29936144.;28817112;30657919		False	3	33;67;0	7.5	False		ENSG00000157613	ENSG00000157613	HGNC:18856													
CREBBP	gene	CREBBP	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Rubinstein-Taybi syndrome 180849;Rubinstein-Taybi syndrome	180849"						False	3	50;50;0	7.5	False		ENSG00000005339	ENSG00000005339	HGNC:2348													
CRTAP	gene	CRTAP	Emory Genetics Laboratory;Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteogenesis imperfecta, type VII 610682						False	3	75;25;0	7.5	False		ENSG00000170275	ENSG00000170275	HGNC:2379													
CSGALNACT1	gene	CSGALNACT1	Expert Review;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Desbuquois dysplasia with mild joint laxity;non-proportionate short stature;Skeletal dysplasia, mild, with joint laxity and advanced bone age OMIM:618870;skeletal dysplasia, mild, with joint laxity and advanced bone age MONDO:0030029				27599773;31325655;31705726		False	3	100;0;0	7.5	False		ENSG00000147408	ENSG00000147408	HGNC:24290													
CSPP1	gene	CSPP1	Expert Review Green;NHS GMS;Other	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Joubert syndrome 21 615636; ORPHA:397715  Joubert syndrome with Jeune asphyxiating thoracic dystrophy;ORPHA:397715  Joubert syndrome with Jeune asphyxiating thoracic dystrophy;Joubert syndrome 21 	615636; ORPHA:475  Joubert syndrome;ORPHA:564  Meckel syndrome;ORPHA:475  Joubert syndrome; ORPHA:564  Meckel syndrome"				24360808;24360803		False	3	67;33;0	7.5	False		ENSG00000104218	ENSG00000104218	HGNC:26193													
CTSA	gene	CTSA	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Galactosialidosis 256540						False	3	67;33;0	7.5	False		ENSG00000064601	ENSG00000064601	HGNC:9251													
CTSC	gene	CTSC	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Haim-Munk syndrome 245010,;Haim-Munk syndrome 245010				15727652;26205983;24966751		False	3	67;33;0	7.5	False		ENSG00000109861	ENSG00000109861	HGNC:2528													
CTSK	gene	CTSK	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Pycnodysostosis 265800				28328823		False	3	67;33;0	7.5	False		ENSG00000143387	ENSG00000143387	HGNC:2536													
CUL7	gene	CUL7	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	3-M syndrome 1 273750						False	3	67;33;0	7.5	False		ENSG00000044090	ENSG00000044090	HGNC:21024													
CYP27B1	gene	CYP27B1	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Vitamin D-dependent rickets, type I 264700						False	3	67;33;0	7.5	False		ENSG00000111012	ENSG00000111012	HGNC:2606													
CYP2R1	gene	CYP2R1	Expert Review Green;Other	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Rickets due to defect in vitamin D 25-hydroxylation, 600081				22855339;15128933;28548312;25942481		False	3	100;0;0	7.5	False		ENSG00000186104	ENSG00000186104	HGNC:20580													
DDR2	gene	DDR2	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondylometaepiphyseal dysplasia, short limb-hand type 271665, at least 3 cases reported;Spondylometaepiphyseal dysplasia, short limb-hand type 271665						False	3	67;33;0	7.5	False		ENSG00000162733	ENSG00000162733	HGNC:2731													
DDRGK1	gene	DDRGK1	Expert Review Green;Literature;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondyloepimetaphyseal dysplasia, Shohat type, OMIM:602557				28263186;35377455;35670300;36243336		False	3	100;0;0	7.5	False		ENSG00000198171	ENSG00000198171	HGNC:16110													
DHCR24	gene	DHCR24	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Desmosterolosis 602398						False	3	67;33;0	7.5	False		ENSG00000116133	ENSG00000116133	HGNC:2859													
DHCR7	gene	DHCR7	Expert Review Green;Other	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Smith-Lemli-Opitz syndrome 270400				9634533		False	3	100;0;0	7.5	False		ENSG00000172893	ENSG00000172893	HGNC:2860													
DHODH	gene	DHODH	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Miller syndrome (postaxial acrofacial dysostosis) 263750						False	3	67;33;0	7.5	False		ENSG00000102967	ENSG00000102967	HGNC:2867													
DIS3L2	gene	DIS3L2	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Perlman syndrome 267000				22306653		False	3	67;33;0	7.5	False		ENSG00000144535	ENSG00000144535	HGNC:28648													
DLL3	gene	DLL3	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondylocostal dysostosis 1, autosomal recessive 277300						False	3	67;33;0	7.5	False		ENSG00000090932	ENSG00000090932	HGNC:2909													
DLL4	gene	DLL4	Expert Review Green;NHS GMS;Other	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Adams-Oliver syndrome 6, 616589				26299364		False	3	67;33;0	7.5	False		ENSG00000128917	ENSG00000128917	HGNC:2910													
DLX3	gene	DLX3	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Amelogenesis imperfecta, type IV 104510;Trichodontoosseous syndrome 190320				26104267;26762616		False	3	67;33;0	7.5	False		ENSG00000064195	ENSG00000064195	HGNC:2916													
DLX5	gene	DLX5	Expert list;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	?Split-hand/foot malformation 1 with sensorineural hearing loss, OMIM:220600;Split-hand/foot malformation 1, OMIM:183600				27085093		False	3	67;33;0	7.5	False		ENSG00000105880	ENSG00000105880	HGNC:2918													
DMP1	gene	DMP1	Emory Genetics Laboratory;Expert;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	 Multiple synostoses syndrome 2, 610017; Chondrodysplasia, Grebe type, 200700; Brachydactyly, type C, 113100;Hypophosphatemic rickets, AR, 241520; Brachydactyly, type A1, C, 615072;  Brachydactyly, type A2, 112600;Acromesomelic dysplasia, Hunter-Thompson type, 201250; {Osteoarthritis-5}, 612400;Hypophosphatemic rickets,autosomal recessive,type 1 (ARHR1); skeletal dysplasias;Osteogenesis Imperfecta and Decreased Bone Density; Du Pan syndrome, 228900; Symphalangism, proximal, 1B, 615298; Hypophosphatemic rickets, AR, 241520						False	3	75;25;0	7.5	False		ENSG00000152592	ENSG00000152592	HGNC:2932													
DNMT3A	gene	DNMT3A	Expert list;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Tatton-Brown-Rahman syndrome 615879						False	3	67;33;0	7.5	False		ENSG00000119772	ENSG00000119772	HGNC:2978													
DOCK6	gene	DOCK6	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Adams-Oliver syndrome 2 614219;Adams-Oliver syndrome 2	614219"						False	3	67;33;0	7.5	False		ENSG00000130158	ENSG00000130158	HGNC:19189													
DPAGT1	gene	DPAGT1	Expert list;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ij 608093;Myasthenic syndrome, congenital, 13, with tubular aggregates 614750;UDP-GlcNAc:Dol-P-GlcNac-P transferase deficiency (Disorders of protein N-glycosylation)				12872255;22304930;30653653		False	3	100;0;0	7.5	False		ENSG00000172269	ENSG00000172269	HGNC:2995													
DPM1	gene	DPM1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ie, OMIM:608799				23856421;10642602;15669674		False	3	67;33;0	7.5	False		ENSG00000000419	ENSG00000000419	HGNC:3005													
DVL1	gene	DVL1	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Robinow syndrome, autosomal dominant 2	616331;Robinow syndrome, autosomal dominant 2 616331"				25817016;25817014		False	3	67;33;0	7.5	False		ENSG00000107404	ENSG00000107404	HGNC:3084													
DVL2	gene	DVL2	Expert Review;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	autosomal dominant Robinow sydrome;Robinow syndrome, MONDO:0019978				35047859;33599851;30521570		False	3	100;0;0	7.5	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000004975	ENSG00000004975	HGNC:3086													
DVL3	gene	DVL3	Expert Review Green;NHS GMS;Other	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Robinow syndrome, autosomal dominant 3, 616894				26924530		False	3	67;33;0	7.5	False		ENSG00000161202	ENSG00000161202	HGNC:3087													
DYM	gene	DYM	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Dyggve-Melchior-Clausen disease 223800;Smith-McCort dysplasia 607326						False	3	67;33;0	7.5	False		ENSG00000141627	ENSG00000141627	HGNC:21317													
DYNC2H1	gene	DYNC2H1	Emory Genetics Laboratory;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Short-rib thoracic dysplasia 3 with or without polydactyly, OMIM:613091				21211617		False	3	75;25;0	7.5	False		ENSG00000187240	ENSG00000187240	HGNC:2962													
