Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
CCDC8	gene	CCDC8	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	3-M syndrome 3, 614205			Skeletal dysplasia;HP:0002652	21737058		False	3	100;0;0	0.298	False		ENSG00000169515	ENSG00000169515	HGNC:25367													
CDC45	gene	CDC45	Expert list;Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Craniosynostosis (Wilkie) (from Ana Beleza);Meier-Gorlin syndrome with craniosynostosis (from PMID 27374770)			Skeletal dysplasia;HP:0002652	27374770		False	3	100;0;0	0.298	False		ENSG00000093009	ENSG00000093009	HGNC:1739													
CDH3	gene	CDH3	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Ectodermal dysplasia, ectrodactyly, and macular dystrophy 225280			Skeletal dysplasia;HP:0002652	22140374;15805154		False	3	100;0;0	0.298	False		ENSG00000062038	ENSG00000062038	HGNC:1762													
CDKN1C	gene	CDKN1C	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, paternally imprinted (maternal allele expressed)	IMAGE syndrome 614732			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000129757	ENSG00000129757	HGNC:1786													
CDT1	gene	CDT1	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Meier-Gorlin syndrome 4 613804			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000167513	ENSG00000167513	HGNC:24576													
CEP120	gene	CEP120	Expert list;Expert Review Green;NHS GMS;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 213300;Short-rib thoracic dysplasia 13 with or without polydactyly 616300			Skeletal dysplasia;HP:0002652	27208211		False	3	100;0;0	0.298	False		ENSG00000168944	ENSG00000168944	HGNC:26690													
CEP290	gene	CEP290	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome 14 615991;Leber congenital amaurosis 10;Joubert syndrome 5 610188;Meckel syndrome 4 611134;Senior-Loken syndrome 6 610189			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000198707	ENSG00000198707	HGNC:29021													
CHST14	gene	CHST14	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Ehlers-Danlos syndrome, musculocontractural type 1 601776			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000169105	ENSG00000169105	HGNC:24464													
CHST3	gene	CHST3	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Spondyloepiphyseal dysplasia with congenital joint dislocations (recessive Larsen syndrome) 143095			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000122863	ENSG00000122863	HGNC:1971													
CHSY1	gene	CHSY1	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Temtamy preaxial brachydactyly syndrome 605282			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000131873	ENSG00000131873	HGNC:17198													
CLCN5	gene	CLCN5	Emory Genetics Laboratory;Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Nephrolithiasis, type I 310468;Dent disease 300009;Hypophosphatemic rickets 300554;Proteinuria, low molecular weight, with hypercalciuric nephrocalcinosis 308990			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000171365	ENSG00000171365	HGNC:2023													
CLCN7	gene	CLCN7	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Osteopetrosis, autosomal recessive 4 611490;Osteopetrosis, autosomal dominant 2 166600			Skeletal dysplasia;HP:0002652	31155284		False	3	100;0;0	0.298	True		ENSG00000103249	ENSG00000103249	HGNC:2025													
COG1	gene	COG1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIg 611209			Skeletal dysplasia;HP:0002652	19008299;16537452		False	3	100;0;0	0.298	False		ENSG00000166685	ENSG00000166685	HGNC:6545													
COG4	gene	COG4	Expert Review Green;Literature;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Saul-Wilson syndrome, OMIM #618150			Skeletal dysplasia;HP:0002652	PMID: 31949312;30290151		False	3	100;0;0	0.298	True		ENSG00000103051	ENSG00000103051	HGNC:18620													
COL10A1	gene	COL10A1	Emory Genetics Laboratory;Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Metaphyseal chondrodysplasia, Schmid type 156500			Skeletal dysplasia;HP:0002652	15880705;31633898		False	3	100;0;0	0.298	True		ENSG00000123500	ENSG00000123500	HGNC:2185													
COL11A1	gene	COL11A1	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Stickler syndrome, type II 604841;Fibrochondrogenesis 1 228520;Marshall syndrome 154780			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000060718	ENSG00000060718	HGNC:2186													
COL11A2	gene	COL11A2	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Fibrochondrogenesis 2 614524?;Otospondylomegaepiphyseal dysplasia 215150;Fibrochondrogenesis 2 614524;Weissenbacher-Zweymuller syndrome 277610;Stickler syndrome, type III 184840			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000204248	ENSG00000204248	HGNC:2187													
COL1A1	gene	COL1A1	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Ehlers-Danlos syndrome, type VIIA 130060;Osteogenesis imperfecta, type III 259420;Osteogenesis imperfecta, type I 166200;Osteogenesis imperfecta, type IV 166220;Ehlers-Danlos syndrome, classic 130000;Caffey disease 114000;Osteogenesis imperfecta, type II 166210			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000108821	ENSG00000108821	HGNC:2197													
COL1A2	gene	COL1A2	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Osteogenesis imperfecta, type III 259420;Osteogenesis imperfecta, type IV 166220;Ehlers-Danlos syndrome, type VIIB 130060;Ehlers-Danlos syndrome, cardiac valvular form 225320;Osteogenesis imperfecta, type II 166210			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000164692	ENSG00000164692	HGNC:2198													
COL27A1	gene	COL27A1	Expert Review Green;Literature;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	OMIM #615155 Steel Syndrome			Skeletal dysplasia;HP:0002652	24986830;28276056;28322503		False	3	100;0;0	0.298	True		ENSG00000196739	ENSG00000196739	HGNC:22986													
COL2A1	gene	COL2A1	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Osteoarthritis with mild chondrodysplasia 604864;Czech dysplasia 609162;SMED Strudwick type 184250;Spondyloepiphyseal dysplasia, Stanescu type 616583;Epiphyseal dysplasia, multiple, with myopia and deafness 132450;SED congenita 183900;Otospondylomegaepiphyseal dysplasia 215150;Stickler syndrome, type I 108300;Stickler sydrome, type I, nonsyndromic ocular 609508;Kniest dysplasia 156550;Platyspondylic skeletal dysplasia, Torrance type 151210;Spondyloperipheral dysplasia 271700;Achondrogenesis, type II or hypochondrogenesis 200610;Legg-Calve-Perthes disease 150600;Avascular necrosis of the femoral head 608805			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000139219	ENSG00000139219	HGNC:2200													
COL9A1	gene	COL9A1	Emory Genetics Laboratory;Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Stickler syndrome, type IV 614134;Epiphyseal dysplasia, multiple, 6 614135			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000112280	ENSG00000112280	HGNC:2217													
COL9A2	gene	COL9A2	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Stickler syndrome, type V, 614284;Epiphyseal dysplasia, multiple, 2 600204;Stickler syndrome, type V 614284;{Intervertebral disc disease, susceptibility to}, 603932			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000049089	ENSG00000049089	HGNC:2218													
COL9A3	gene	COL9A3	Emory Genetics Laboratory;Expert;Expert Review;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	MED;Mutiple Epiphyseal Dysplasia;Multiple Epiphyseal Dysplasia, Dominant;Epiphyseal dysplasia, multiple, with myopathy;Stickler syndrome type VI;multiple epiphyseal dysplasia;multiple epiphyseal dysplasia 3, with or without myopathy - 600969			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000092758	ENSG00000092758	HGNC:2219													
COLEC11	gene	COLEC11	Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	3MC syndrome 2 265050			Skeletal dysplasia;HP:0002652	28301481;8933348;21258343;2569826		False	3	100;0;0	0.298	False		ENSG00000118004	ENSG00000118004	HGNC:17213													
COMP	gene	COMP	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Epiphyseal dysplasia, multiple, 1 132400;Pseudoachondroplasia 177170			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000105664	ENSG00000105664	HGNC:2227													
CREB3L1	gene	CREB3L1	Expert Review;Expert Review Green;Literature;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteogenesis imperfecta, type XVI 616229			Skeletal dysplasia;HP:0002652	25007323;28817112;29936144.;30657919		False	3	100;0;0	0.298	False		ENSG00000157613	ENSG00000157613	HGNC:18856													
CREBBP	gene	CREBBP	Emory Genetics Laboratory;Expert list;Expert Review Green;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Rubinstein-Taybi syndrome	180849;Rubinstein-Taybi syndrome 180849"			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000005339	ENSG00000005339	HGNC:2348													
CRTAP	gene	CRTAP	Emory Genetics Laboratory;Expert;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Osteogenesis imperfecta, type VII 610682			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000170275	ENSG00000170275	HGNC:2379													
CSGALNACT1	gene	CSGALNACT1	Expert Review;Expert Review Green	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Skeletal dysplasia, mild, with joint laxity and advanced bone age, MIM# 618870			Skeletal dysplasia;HP:0002652	31705726;31325655		False	3	100;0;0	0.298	True		ENSG00000147408	ENSG00000147408	HGNC:24290													
CSPP1	gene	CSPP1	Expert Review Green;NHS GMS;Other;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"ORPHA:475  Joubert syndrome;Joubert syndrome 21 	615636;ORPHA:397715  Joubert syndrome with Jeune asphyxiating thoracic dystrophy;Joubert syndrome 21 615636;ORPHA:564  Meckel syndrome"			Skeletal dysplasia;HP:0002652	24360803;24360808		False	3	100;0;0	0.298	False		ENSG00000104218	ENSG00000104218	HGNC:26193													
CTSA	gene	CTSA	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Galactosialidosis 256540			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000064601	ENSG00000064601	HGNC:9251													
CTSC	gene	CTSC	Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Haim-Munk syndrome 245010,;Haim-Munk syndrome 245010			Skeletal dysplasia;HP:0002652	26205983;15727652;24966751		False	3	100;0;0	0.298	False		ENSG00000109861	ENSG00000109861	HGNC:2528													
CTSK	gene	CTSK	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Pycnodysostosis 265800			Skeletal dysplasia;HP:0002652	28328823		False	3	100;0;0	0.298	False		ENSG00000143387	ENSG00000143387	HGNC:2536													
CUL7	gene	CUL7	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	3-M syndrome 1, MIM# 273750;Yakut short stature syndrome			Skeletal dysplasia;HP:0002652	16142236;19225462;17675530		False	3	100;0;0	0.298	True		ENSG00000044090	ENSG00000044090	HGNC:21024													
CYP26B1	gene	CYP26B1	Expert Review Green;Radboud University Medical Center, Nijmegen	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Craniosynostosis with radiohumeral fusions and other skeletal and craniofacial anomalies, MIM# 614416			Skeletal dysplasia;HP:0002652	27410456;22019272		False	3	100;0;0	0.298	True		ENSG00000003137	ENSG00000003137	HGNC:20581													
CYP27B1	gene	CYP27B1	Expert Review Green;NHS GMS	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Vitamin D-dependent rickets, type I 264700			Skeletal dysplasia;HP:0002652			False	3	100;0;0	0.298	False		ENSG00000111012	ENSG00000111012	HGNC:2606													
CYP2R1	gene	CYP2R1	Expert Review Green;Other	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	Rickets due to defect in vitamin D 25-hydroxylation, 600081			Skeletal dysplasia;HP:0002652	22855339;15128933;28548312;25942481		False	3	100;0;0	0.298	False		ENSG00000186104	ENSG00000186104	HGNC:20580													
DCC	gene	DCC	Expert list;Expert Review Green;Literature;NHS GMS;Victorian Clinical Genetics Services	Skeletal dysplasia	Skeletal dysplasias	Skeletal disorders	BIALLELIC, autosomal or pseudoautosomal	"Gaze palsy, familial horizontal, with progressive scoliosis, 2, MIM#	617542"			Skeletal dysplasia;HP:0002652	28250456;33141514		False	3	100;0;0	0.298	True		ENSG00000187323	ENSG00000187323	HGNC:2701													
